"edge_id","source_id","target_id","edge_weight","edge_type","strength","created_dt"
14259,7057,7296,0.770,owns,strong,2023-01-24
5144,1894,1924,0.380,introduced,weak,2024-01-08
12465,6250,6394,0.880,owns,strong,2024-05-28
15075,7409,7459,0.390,transfers_to,weak,2023-06-21
9161,4458,4769,0.780,owns,strong,2023-06-13
13729,6000,6245,0.400,introduced,medium,2023-03-08
6898,2730,3227,0.670,co_owns,medium,2023-09-26
18093,8885,9339,0.810,controls,strong,2023-08-01
17746,8708,8992,0.710,owns,strong,2024-05-17
11180,5465,5949,0.720,controls,strong,2023-05-28
7367,3477,3865,0.710,owns,strong,2023-06-12
18562,9024,9066,0.410,transfers_to,medium,2023-02-26
15197,7482,7341,0.750,transfers_to,strong,2023-02-06
19765,9724,10209,0.900,controls,strong,2023-07-29
15952,7955,8066,0.710,owns,strong,2023-11-10
16013,7944,8127,0.730,owns,strong,2023-07-06
7081,3446,3579,0.690,recruited,medium,2023-09-11
3064,1377,1321,0.360,transfers_to,weak,2023-06-29
4818,2323,2280,0.510,transfers_to,medium,2023-03-15
13464,6454,6488,0.330,transfers_to,weak,2023-12-26
4532,2206,2383,0.650,transfers_to,medium,2023-02-10
17216,7785,7983,0.410,introduced,medium,2023-02-23
10854,5300,5623,0.790,owns,strong,2023-12-19
7897,3893,4018,0.340,transfers_to,weak,2024-01-16
13117,6466,6593,0.390,transfers_to,weak,2024-05-11
17685,8628,8931,0.900,owns,strong,2024-05-06
5287,2585,2644,0.470,recruited,medium,2023-12-08
13933,6864,6970,0.450,recruited,medium,2024-02-29
1983,879,1060,0.530,recruited,medium,2023-12-08
6551,3015,3127,0.710,transfers_to,strong,2024-02-27
19439,9525,9883,0.800,owns,strong,2023-11-11
11384,5623,5715,0.370,transfers_to,weak,2023-06-21
10568,5153,5337,0.550,recruited,medium,2023-12-09
4002,1796,2148,0.730,owns,strong,2023-04-24
14341,7055,7378,0.780,owns,strong,2023-07-13
8835,4301,4443,0.400,recruited,medium,2023-08-03
5001,1780,2471,0.440,launders_to,medium,2023-11-12
12587,6287,6516,0.930,owns,strong,2024-05-04
8774,4303,4382,0.580,recruited,medium,2024-02-05
719,314,720,0.810,controls,strong,2023-12-31
8019,4026,4100,0.610,transfers_to,medium,2023-08-02
1922,872,999,0.610,recruited,medium,2023-04-12
12261,6008,6190,0.600,recruited,medium,2024-04-27
6755,2666,3311,0.430,launders_to,medium,2023-03-06
5939,2903,3296,0.660,controls,medium,2023-01-23
10507,5153,5276,0.460,recruited,medium,2024-02-25
18297,9126,8957,0.560,transfers_to,medium,2024-01-19
20907,10531,1180,0.640,launders_via,medium,2023-09-23
3390,1015,1545,0.700,launders_to,strong,2023-03-27
7958,3973,3832,0.550,transfers_to,medium,2023-09-18
1596,133,741,0.420,launders_to,medium,2023-01-28
4206,1759,2352,0.710,owns,strong,2023-03-28
20560,9662,9588,0.450,introduced,medium,2023-10-30
16543,8160,8331,0.700,transfers_to,strong,2023-12-10
18766,8613,9315,0.630,launders_to,medium,2024-04-13
1657,736,796,0.640,transfers_to,medium,2024-01-20
18011,8887,9257,0.710,controls,strong,2023-12-31
20030,9777,9929,0.510,transfers_to,medium,2024-05-29
16217,7750,8331,0.720,owns,strong,2023-12-03
18827,9330,9369,0.770,transfers_to,strong,2023-04-26
15462,7550,7665,0.740,transfers_to,strong,2023-11-06
14463,7114,7500,0.880,owns,strong,2024-04-07
5083,2405,2532,0.710,transfers_to,strong,2024-03-04
2126,861,1203,0.620,employs,medium,2023-03-30
18480,9001,9075,0.320,transfers_to,weak,2023-05-31
3329,1103,1587,0.700,launders_to,strong,2023-01-23
16686,8213,8338,0.590,transfers_to,medium,2023-08-16
16278,8019,8392,0.620,controls,medium,2023-01-28
15931,7708,8045,0.600,employs,medium,2023-01-30
780,327,781,0.740,controls,strong,2024-04-08
19704,9746,10148,0.810,controls,strong,2023-06-18
19296,9417,9740,0.740,controls,strong,2024-04-05
13382,6352,6644,0.650,transfers_to,medium,2023-02-10
17950,8679,9196,0.940,owns,strong,2023-05-19
3003,1413,1342,0.800,transfers_to,strong,2023-05-08
14198,7020,7235,0.790,owns,strong,2024-05-15
16400,8026,8514,0.770,controls,strong,2023-01-09
1249,501,458,0.350,transfers_to,weak,2024-01-12
9039,4564,4647,0.740,owns,strong,2023-06-13
11649,5731,5722,0.340,transfers_to,weak,2023-05-25
10833,5251,5602,0.720,owns,strong,2023-07-28
15401,6896,7599,0.440,launders_to,medium,2023-01-01
9508,4318,5110,0.500,uses,medium,2024-04-23
9100,4345,4708,0.890,owns,strong,2023-01-27
11302,5773,5500,0.710,transfers_to,strong,2023-08-12
7285,3519,3783,0.730,owns,strong,2023-12-02
12526,6225,6455,0.900,owns,strong,2023-09-19
12118,6008,6047,0.420,recruited,medium,2023-07-04
8753,4298,4361,0.480,recruited,medium,2023-01-18
13321,6660,6511,0.520,transfers_to,medium,2023-12-18
6959,3436,3457,0.540,recruited,medium,2023-08-02
9569,4338,5128,0.520,uses,medium,2023-04-24
6204,3036,3095,0.520,transfers_to,medium,2024-04-29
10772,5354,5541,0.800,owns,strong,2024-05-27
7428,3737,3926,0.810,owns,strong,2024-02-14
7020,3431,3518,0.440,recruited,medium,2023-10-04
9222,4589,4830,0.730,owns,strong,2024-03-29
8223,3966,3831,0.610,transfers_to,medium,2024-02-10
1861,865,938,0.430,recruited,medium,2024-03-13
10038,4888,4927,0.550,transfers_to,medium,2023-03-24
20825,10463,1038,0.280,victim_of,weak,2024-03-14
107,22,108,0.530,recruited,medium,2023-07-08
10446,5152,5215,0.470,recruited,medium,2023-06-24
4471,1797,2561,0.620,uses,medium,2023-04-13
4124,1912,2270,0.820,owns,strong,2023-05-22
8692,4284,4300,0.680,recruited,medium,2023-10-15
2330,1113,1407,0.890,owns,strong,2023-01-06
4940,2214,2361,0.540,transfers_to,medium,2023-04-04
1575,227,697,0.750,launders_to,strong,2023-05-13
6143,2955,3144,0.770,transfers_to,strong,2023-08-15
16482,7971,8551,0.560,uses,medium,2023-06-07
2391,1013,1468,0.890,owns,strong,2024-04-12
18745,8660,9278,0.520,launders_to,medium,2023-09-08
14728,6905,7701,0.690,uses,medium,2023-04-23
5348,2593,2705,0.410,recruited,medium,2023-04-01
19561,9730,10005,0.860,owns,strong,2023-10-17
2044,882,1121,0.590,recruited,medium,2023-01-31
3594,1727,1740,0.690,recruited,medium,2023-04-29
16951,8092,8087,0.320,transfers_to,weak,2024-03-19
2860,1231,1444,0.410,transfers_to,medium,2023-12-30
16196,7852,8310,0.770,owns,strong,2023-11-25
20764,10402,1736,0.300,victim_of,weak,2024-01-11
250,9,251,0.600,recruited,medium,2024-02-20
17012,8210,8259,0.860,transfers_to,strong,2023-05-13
13647,6710,6775,0.670,transfers_to,medium,2023-12-03
18215,8712,9411,0.550,uses,medium,2023-03-02
14402,6886,7439,0.890,owns,strong,2024-04-20
17481,8576,8727,0.690,recruited,medium,2023-11-16
16665,8187,8267,0.810,transfers_to,strong,2023-09-06
12648,6168,6577,0.860,owns,strong,2023-08-10
3268,1380,1512,0.350,transfers_to,weak,2023-11-07
20499,10150,10242,0.720,transfers_to,strong,2023-01-04
11567,5543,5639,0.720,transfers_to,strong,2023-01-11
1514,462,561,0.410,transfers_to,medium,2023-01-07
20438,9716,10190,0.500,launders_to,medium,2023-01-17
12383,5993,6312,0.780,controls,strong,2024-03-17
9018,4285,4626,0.580,employs,medium,2024-02-11
15666,7724,7780,0.650,recruited,medium,2023-04-16
14871,7524,7372,0.770,transfers_to,strong,2023-01-27
9834,4907,4692,0.680,transfers_to,medium,2023-06-07
17603,8582,8849,0.530,recruited,medium,2023-01-21
7550,3477,4048,0.870,owns,strong,2023-03-04
9304,4530,4912,0.780,owns,strong,2024-04-01
18419,9187,9178,0.880,transfers_to,strong,2023-08-20
6469,3001,3136,0.480,transfers_to,medium,2023-01-31
16135,7962,8249,0.840,owns,strong,2024-05-10
9773,4800,4686,0.810,transfers_to,strong,2023-02-06
15870,7724,7984,0.480,recruited,medium,2024-04-25
9487,4614,5095,0.740,controls,strong,2024-04-07
13586,6292,6750,0.440,launders_to,medium,2024-03-06
7224,3436,3722,0.470,recruited,medium,2024-01-05
10303,4403,4573,0.380,introduced,weak,2024-01-04
6938,3427,3436,0.600,recruited,medium,2023-02-28
11037,5441,5806,0.710,owns,strong,2024-05-08
13260,6520,6653,0.750,transfers_to,strong,2023-09-23
5205,1859,2284,0.700,co_owns,strong,2023-05-07
4389,2027,2535,0.820,controls,strong,2023-04-17
5470,2581,2827,0.470,recruited,medium,2024-01-30
7693,3749,4191,0.660,controls,medium,2023-01-19
13790,6182,6579,0.690,co_owns,medium,2024-05-22
7407,3738,3905,0.770,owns,strong,2023-08-26
19622,9743,10066,0.850,owns,strong,2023-06-20
16747,8268,8120,0.590,transfers_to,medium,2023-03-23
2656,1149,1695,0.530,uses,medium,2023-02-01
1840,875,917,0.680,recruited,medium,2023-09-21
20091,9958,10030,0.380,transfers_to,weak,2023-12-25
46,24,47,0.450,recruited,medium,2023-10-16
11241,5149,5976,0.470,uses,medium,2023-03-31
10425,5152,5194,0.630,recruited,medium,2023-01-12
8957,4304,4565,0.460,recruited,medium,2024-03-26
515,160,516,0.920,owns,strong,2023-06-14
3125,1455,1409,0.850,transfers_to,strong,2023-06-14
2309,1111,1386,0.760,owns,strong,2023-07-07
6408,2952,3187,0.370,transfers_to,weak,2024-03-09
14667,6895,7684,0.440,uses,medium,2024-01-14
576,154,577,0.780,owns,strong,2023-04-16
229,20,230,0.420,recruited,medium,2024-05-29
14993,7358,7283,0.890,transfers_to,strong,2024-05-28
20703,10341,4304,0.430,victim_of,medium,2023-08-01
6612,3115,3122,0.660,transfers_to,medium,2024-04-25
20417,9560,10108,0.700,launders_to,strong,2024-04-15
4328,2043,2474,0.850,controls,strong,2023-02-13
15136,7406,7419,0.470,transfers_to,medium,2023-10-26
1045,399,642,0.750,transfers_to,strong,2024-02-21
14850,7482,7340,0.340,transfers_to,weak,2024-05-01
12913,6066,6824,0.460,uses,medium,2024-03-01
18623,8929,9113,0.600,transfers_to,medium,2023-03-03
4063,2033,2209,0.860,owns,strong,2023-10-11
17868,8724,9114,0.750,owns,strong,2023-09-24
1779,167,472,0.500,co_owns,medium,2024-01-22
7489,3740,3987,0.880,owns,strong,2024-05-27
18684,9009,9174,0.660,transfers_to,medium,2023-08-17
20886,10523,7159,0.500,launders_via,medium,2024-01-11
18949,8657,8952,0.540,co_owns,medium,2023-02-07
19092,9442,9536,0.650,recruited,medium,2023-03-10
16604,8361,8254,0.340,transfers_to,weak,2023-01-28
18337,9153,8948,0.420,transfers_to,medium,2023-10-10
5735,2600,3092,0.780,owns,strong,2023-06-07
5409,2578,2766,0.630,recruited,medium,2024-02-25
14055,6873,7092,0.660,recruited,medium,2023-01-19
15788,7716,7902,0.700,recruited,strong,2023-07-18
20356,9928,9968,0.600,transfers_to,medium,2024-03-14
11445,5735,5608,0.590,transfers_to,medium,2023-09-30
8488,3635,4195,0.530,launders_to,medium,2023-07-23
13239,6597,6663,0.700,transfers_to,strong,2023-09-03
3655,1723,1801,0.410,recruited,medium,2023-08-01
5878,2837,3235,0.720,owns,strong,2023-07-07
11506,5605,5661,0.740,transfers_to,strong,2023-04-30
7672,3744,4170,0.680,controls,medium,2024-02-28
17807,8819,9053,0.900,owns,strong,2023-03-14
311,1,312,0.770,controls,strong,2023-07-09
14524,7176,7561,0.620,controls,medium,2024-02-08
13708,6769,6445,0.680,transfers_to,medium,2023-08-05
7142,3444,3640,0.530,recruited,medium,2023-09-09
11914,5821,5927,0.540,transfers_to,medium,2024-04-16
11975,5442,5382,0.320,introduced,weak,2023-04-21
11159,5140,5928,0.830,controls,strong,2024-02-29
15727,7720,7841,0.440,recruited,medium,2024-05-26
14932,7355,7441,0.790,transfers_to,strong,2024-03-26
9426,4591,5034,0.630,controls,medium,2023-04-21
8610,3460,3566,0.470,introduced,medium,2024-01-15
13178,6503,6536,0.700,transfers_to,strong,2024-02-01
9365,4616,4973,0.630,controls,medium,2024-02-11
12444,6081,6373,0.940,owns,strong,2023-06-05
494,42,495,0.830,owns,strong,2023-08-27
10629,5162,5398,0.630,recruited,medium,2023-08-09
4267,2020,2413,0.730,controls,strong,2023-03-09
6877,2687,2738,0.510,introduced,medium,2024-04-29
6530,2967,3237,0.380,transfers_to,weak,2023-10-16
11098,5449,5867,0.610,controls,medium,2023-01-22
12852,6316,6781,0.700,controls,strong,2023-06-27
1310,510,433,0.890,transfers_to,strong,2023-11-04
20682,10320,8668,0.390,victim_of,weak,2024-02-20
8549,4141,4211,0.660,transfers_to,medium,2023-01-02
4736,2197,2191,0.790,transfers_to,strong,2024-02-17
7346,3578,3844,0.720,owns,strong,2024-04-15
3981,1849,2127,0.840,owns,strong,2024-04-04
17134,7791,8469,0.500,launders_to,medium,2023-12-29
18888,8638,8828,0.510,introduced,medium,2024-03-01
4797,2284,2288,0.500,transfers_to,medium,2023-12-19
1432,383,460,0.440,transfers_to,medium,2023-08-31
6000,2892,3357,0.660,controls,medium,2024-03-31
7754,3553,4251,0.500,uses,medium,2023-01-08
2248,1105,1325,0.730,owns,strong,2024-05-16
4450,1786,2555,0.540,uses,medium,2024-05-27
20621,9526,9896,0.790,co_owns,strong,2023-07-04
2187,1080,1264,0.910,owns,strong,2023-11-21
5266,2588,2623,0.660,recruited,medium,2023-02-23
18602,9017,9030,0.890,transfers_to,strong,2023-02-22
15054,7409,7370,0.640,transfers_to,medium,2023-03-24
19357,9676,9801,0.900,owns,strong,2023-01-06
19418,9622,9862,0.950,owns,strong,2023-02-21
1901,870,978,0.520,recruited,medium,2024-04-18
3920,1718,2066,0.510,employs,medium,2023-05-27
16808,8380,8245,0.440,transfers_to,medium,2024-03-28
16869,8285,8278,0.370,transfers_to,weak,2023-12-21
16053,7913,8167,0.870,owns,strong,2023-07-21
18072,8871,9318,0.780,controls,strong,2023-06-06
5674,2763,3031,0.920,owns,strong,2024-02-02
168,26,169,0.690,recruited,medium,2023-02-21
19071,9437,9515,0.480,recruited,medium,2023-09-01
1371,562,441,0.560,transfers_to,medium,2024-02-07
17277,7794,8129,0.640,co_owns,medium,2023-06-21
19887,9486,10270,0.490,uses,medium,2023-03-18
13973,6863,7010,0.500,recruited,medium,2023-08-15
9956,4801,4860,0.750,transfers_to,strong,2024-03-10
11710,5717,5575,0.480,transfers_to,medium,2024-02-07
14320,6987,7357,0.920,owns,strong,2023-03-14
11424,5622,5752,0.480,transfers_to,medium,2023-10-22
18541,9115,8940,0.640,transfers_to,medium,2023-08-17
20295,9911,9990,0.460,transfers_to,medium,2023-04-03
14789,7410,7396,0.890,transfers_to,strong,2023-07-31
8875,4300,4483,0.550,recruited,medium,2024-04-07
15992,7745,8106,0.950,owns,strong,2024-03-21
12179,5999,6108,0.580,recruited,medium,2024-02-14
12240,6000,6169,0.610,recruited,medium,2023-03-05
11893,5240,5831,0.660,launders_to,medium,2023-03-23
13443,6559,6518,0.610,transfers_to,medium,2023-03-21
9630,4789,4831,0.490,transfers_to,medium,2023-01-18
9691,4894,4675,0.820,transfers_to,strong,2023-08-21
9344,4333,4952,0.900,owns,strong,2024-04-14
7876,3908,4026,0.310,transfers_to,weak,2023-12-28
10099,4715,4846,0.700,transfers_to,strong,2024-03-20
18276,9119,9161,0.530,transfers_to,medium,2023-12-11
6795,3250,3362,0.650,transfers_to,medium,2023-08-19
11363,5608,5667,0.800,transfers_to,strong,2023-08-14
19153,9429,9597,0.410,recruited,medium,2023-01-10
12709,6224,6638,0.940,owns,strong,2023-01-20
9813,4726,4903,0.850,transfers_to,strong,2024-04-20
8814,4303,4422,0.430,recruited,medium,2023-09-12
2452,1066,1529,0.850,owns,strong,2024-02-28
7611,3746,4109,0.680,controls,medium,2023-07-07
4246,2032,2392,0.790,controls,strong,2024-04-07
17399,8576,8645,0.510,recruited,medium,2023-09-05
2921,1336,1357,0.450,transfers_to,medium,2023-09-08
5062,2426,2510,0.790,transfers_to,strong,2023-09-23
4715,2148,2338,0.420,transfers_to,medium,2023-11-01
698,329,699,0.690,controls,medium,2023-07-30
17073,7986,8430,0.570,launders_to,medium,2023-03-21
2513,1185,1590,0.830,controls,strong,2023-04-10
2166,990,1243,0.780,owns,strong,2023-08-30
6734,2596,3308,0.570,launders_to,medium,2023-01-07
372,226,373,0.700,owns,strong,2023-11-12
5531,2569,2888,0.680,controls,medium,2023-04-24
19336,9559,9780,0.820,owns,strong,2023-02-26
15319,7306,7465,0.550,transfers_to,medium,2024-02-22
17542,8581,8788,0.410,recruited,medium,2023-04-16
2982,1393,1373,0.530,transfers_to,medium,2023-04-28
2635,1151,1689,0.420,uses,medium,2023-03-31
4185,1892,2331,0.830,owns,strong,2024-03-28
841,74,831,0.490,uses,medium,2023-05-18
433,181,434,0.720,owns,strong,2024-01-05
16787,8159,8119,0.370,transfers_to,weak,2024-01-18
1636,771,798,0.540,transfers_to,medium,2023-11-22
3859,1733,2005,0.620,recruited,medium,2023-05-20
20152,9813,10069,0.810,transfers_to,strong,2023-05-16
17256,7767,7799,0.450,introduced,medium,2023-09-29
18806,9336,9379,0.550,transfers_to,medium,2023-12-14
21029,10670,9483,0.200,introduced,weak,2023-05-05
3451,1647,1380,0.760,transfers_to,strong,2024-02-08
20274,9920,9959,0.610,transfers_to,medium,2023-06-10
2105,857,1182,0.710,controls,strong,2024-03-04
9895,4918,4852,0.700,transfers_to,strong,2024-05-02
12974,6167,6843,0.490,uses,medium,2024-04-08
12158,6013,6087,0.620,recruited,medium,2023-03-28
8141,4032,3800,0.780,transfers_to,strong,2024-02-18
10364,4549,4721,0.510,co_owns,medium,2024-05-31
19010,9431,9454,0.690,recruited,medium,2024-03-06
20743,10381,1064,0.280,victim_of,weak,2023-04-26
14177,7076,7214,0.740,owns,strong,2024-04-28
7815,3547,4267,0.570,uses,medium,2023-11-19
16461,7775,8545,0.430,uses,medium,2024-04-08
18194,8658,9403,0.640,uses,medium,2023-05-05
11628,5688,5693,0.580,transfers_to,medium,2023-12-12
13851,6870,6888,0.640,recruited,medium,2023-01-15
10894,5333,5663,0.740,owns,strong,2024-04-25
15645,7723,7759,0.500,recruited,medium,2023-11-18
6061,2689,3402,0.430,uses,medium,2023-12-27
8284,4027,3899,0.680,transfers_to,medium,2023-01-05
13912,6871,6949,0.580,recruited,medium,2023-07-29
10078,4921,4714,0.780,transfers_to,strong,2024-05-29
20213,9876,9790,0.580,transfers_to,medium,2024-04-22
2717,1114,1710,0.470,uses,medium,2023-11-16
16930,8257,8143,0.580,transfers_to,medium,2024-03-11
4980,1987,2443,0.570,launders_to,medium,2023-04-11
963,386,661,0.690,transfers_to,medium,2023-08-11
3186,1228,1397,0.750,transfers_to,strong,2024-02-04
5796,2653,3153,0.800,owns,strong,2023-11-13
13565,6275,6737,0.700,launders_to,strong,2023-06-10
9548,4299,5121,0.470,uses,medium,2023-03-06
17338,8562,8584,0.690,recruited,medium,2024-04-27
14381,6875,7418,0.830,owns,strong,2023-07-07
11016,5430,5785,0.750,owns,strong,2023-04-07
6999,3444,3497,0.580,recruited,medium,2023-09-17
11771,5734,5771,0.390,transfers_to,weak,2024-01-26
11832,5212,5865,0.630,launders_to,medium,2024-01-02
2900,1281,1324,0.470,transfers_to,medium,2023-04-26
15584,7019,7317,0.530,co_owns,medium,2023-06-05
637,177,638,0.750,owns,strong,2023-06-27
9283,4318,4891,0.930,owns,strong,2023-01-15
351,5,352,0.540,employs,medium,2023-12-27
13035,6503,6358,0.680,transfers_to,medium,2023-09-16
6673,2744,3326,0.440,launders_to,medium,2023-12-13
3716,1722,1862,0.510,recruited,medium,2023-08-16
8936,4294,4544,0.680,recruited,medium,2024-01-04
13504,6490,6432,0.640,transfers_to,medium,2024-04-03
1106,459,452,0.800,transfers_to,strong,2023-10-24
9752,4804,4908,0.870,transfers_to,strong,2024-02-01
6387,2940,3150,0.660,transfers_to,medium,2023-05-01
2370,906,1447,0.840,owns,strong,2023-05-12
15258,7487,7452,0.530,transfers_to,medium,2023-11-06
7203,3447,3701,0.550,recruited,medium,2024-04-04
820,332,821,0.720,controls,strong,2023-02-25
19540,9598,9984,0.900,owns,strong,2023-09-09
10160,4578,4975,0.420,launders_to,medium,2023-11-18
4654,2342,2120,0.470,transfers_to,medium,2023-09-29
3838,1732,1984,0.410,recruited,medium,2023-06-22
8406,3973,3785,0.880,transfers_to,strong,2023-12-07
4593,2176,2183,0.650,transfers_to,medium,2023-07-17
19275,9434,9719,0.470,recruited,medium,2023-09-10
21008,10634,6190,0.270,introduced,weak,2023-03-06
6326,3197,3035,0.420,transfers_to,medium,2024-01-16
19214,9437,9658,0.430,recruited,medium,2023-11-06
2574,1186,1651,0.880,controls,strong,2023-10-16
18459,8966,9186,0.750,transfers_to,strong,2023-03-24
20478,10187,10216,0.710,transfers_to,strong,2024-05-14
8080,3919,4084,0.560,transfers_to,medium,2024-02-17
16726,8105,8180,0.810,transfers_to,strong,2023-02-11
1758,255,359,0.740,co_owns,strong,2023-05-06
3777,1731,1923,0.630,recruited,medium,2023-02-21
19683,9724,10127,0.820,controls,strong,2023-04-29
25,5,26,0.820,recruited,strong,2024-04-07
16379,8012,8493,0.880,controls,strong,2024-02-06
12362,6015,6291,0.410,recruited,medium,2023-11-30
14116,6855,7153,0.510,recruited,medium,2023-12-27
17195,8473,8515,0.640,transfers_to,medium,2023-03-12
13830,6853,6867,0.790,recruited,strong,2024-05-08
20947,10547,2036,0.520,launders_via,medium,2023-04-23
14585,7172,7622,0.730,controls,strong,2023-06-24
14646,7065,7678,0.680,uses,medium,2024-05-30
11281,5369,5987,0.500,uses,medium,2023-12-01
18398,8962,9039,0.590,transfers_to,medium,2023-07-09
12036,5239,5721,0.560,co_owns,medium,2024-04-12
12097,6010,6026,0.600,recruited,medium,2024-01-15
14299,6967,7336,0.860,owns,strong,2024-05-25
15849,7725,7963,0.480,recruited,medium,2023-04-16
902,66,849,0.430,uses,medium,2024-04-19
